"iyear","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","gname","motive","guncertain1","weapsubtype1","weapsubtype1_txt"
1999,93,"Indonesia",5,"Southeast Asia","Dili (District)","Dili",-8.55902,125.578194,1,7,"Facility/Infrastructure Attack",1,"Business",8,"Hotel/Resort","Mahkota Hotel","Mahkota Hotel","Unknown","Unknown",0,18,"Arson/Fire"
1999,138,"Myanmar",5,"Southeast Asia","Mon (State)","Bilin",31.928539,35.071092,1,3,"Bombing/Explosion",21,"Utilities",106,"Gas","Myanmar Gas Infrastructure","Gas pipeline near Bilin","Karen National Union","In his telephoned claim of responsibility, Karen National Union (KNU) spokesman Pado Mahn Sha stated, ""We did it, we are responding with guerrilla operations to our enemy [the junta] which has launched an offensive against the Karen people in that area.""",0,16,"Unknown Explosive Type"
1999,93,"Indonesia",5,"Southeast Asia","Dili (District)","Dili",-8.55902,125.578194,1,2,"Armed Assault",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility","Financial Times","Journalist Sander Thomas","Unknown","Unknown",0,5,"Unknown Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Lhokseumawe",5.183798,97.141575,1,2,"Armed Assault",4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost","Indonesian Military","Batkiya Military Precinct Command in North Aceh","Free Aceh Movement (GAM)","Unknown",0,2,"Automatic Weapon"
1999,93,"Indonesia",5,"Southeast Asia","Maluka (Province)","Saparua",-3.572643,128.659307,1,2,"Armed Assault",14,"Private Citizens & Property",69,"Religion Identified","Civilians","Siri-Sori Islam villagers in Saparua, Indonesia","Unknown","Unknown",0,2,"Automatic Weapon"
1999,205,"Thailand",5,"Southeast Asia","Bangkok (District)","Bangkok",13.727896,100.524124,4,5,"Hostage Taking (Barricade Incident)",7,"Government (Diplomatic)",46,"Embassy/Consulate","The Foreign Ministry of Myanmar","Myanmar Embassy in Bangkok","Vigorous Burmese Student Warriors","The gunmen demanded the release of all political prisoners in Myanmar, a meaningful dialogue between pro-democracy leader Aung San Suu Kyi and the military government, and the convening of an elected parliament.",0,5,"Unknown Gun Type"
1999,36,"Cambodia",5,"Southeast Asia","Phnom Penh (Municipality)","Phnom Penh",11.558831,104.917445,1,3,"Bombing/Explosion",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility","Sathea Ronakrath (The Republican)","Lim Rattana, the editor of Cambodia's Sathea Ronakrath (The Republican) newspaper","Unknown","The attack may have been carried out in retaliation for a series of articles published in the Rattana's newspaper, which blamed King Sihanouk for partially causing Cambodia's long-running civil war.",0,7,"Grenade"
1999,36,"Cambodia",5,"Southeast Asia","Phnom Penh (Municipality)","Phnom Penh",11.558831,104.917445,1,3,"Bombing/Explosion",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility","Sathea Ronakrath (The Republican)","Mrs. Vuth Sreileak, the wife of the editor of Cambodia's Sathea Ronakrath (The Republican) newspaper","Unknown","The attack may have been carried out in retaliation for a series of articles published in the Rattana's newspaper, which blamed King Sihanouk for partially causing Cambodia's long-running civil war.",0,28,"Dynamite/TNT"
1999,93,"Indonesia",5,"Southeast Asia","Jakarta (Special Capital Region)","Jakarta",-6.208821,106.846046,1,7,"Facility/Infrastructure Attack",8,"Educational Institution",49,"School/University/Educational Building","Australian International School","Australian International School in Jakarta","Unknown","Discontent with Australian position regarding East Timor",0,20,"Gasoline or Alcohol"
1999,36,"Cambodia",5,"Southeast Asia","Phnom Penh","Phnom Penh",11.558831,104.917445,1,6,"Hostage Taking (Kidnapping)",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Sam Rainsy Party","Lon Phon, a National Assembly member for the opposition Sam Rainsy Party","Unknown","The incident was likely profit-motivated, but there is some suspicion that the incident was politically-motivated",0,5,"Unknown Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Pidie District",5.102361,95.897173,3,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy","Indonesian Military","Military convoy at Drieng Bungong Uleegle","Unknown","Unknown",0,5,"Unknown Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Ule Geumpung",3.193265,98.30584,2,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Indonesian Police","Pidie District police officers","Free Aceh Movement (GAM)","Unknown",0,6,"Other Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Meurah Mulia",5.071716,97.21136,1,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Indonesian Police","Pidie District police officers","Unknown","Unknown",0,5,"Unknown Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Bobonaro (District)","Maliana",-8.983333,125.216667,1,2,"Armed Assault",12,"NGO",62,"International NGO","Interfet (International Force East Timor)","An Interfet multinational force patrolling north of the town of Maliana","Unknown","Unknown",0,2,"Automatic Weapon"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Besar District",5.458794,95.477829,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Indonesian Military","Soldier from the Jaya Military Sector Command","Free Aceh Movement (GAM)","Unknown",0,5,"Unknown Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Krueng Sabee",4.816652,95.875123,2,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)","Indonesian Police","Krueng Sabee Police Sector Command headquarters","Unknown","Unknown",0,17,"Other Explosive Type"
1999,93,"Indonesia",5,"Southeast Asia","East Nusa Tenggara (Province)","Kupang",-10.180151,123.583933,1,8,"Unarmed Assault",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Refugees","East Timorese Refugees in Kupang","Unknown","Unknown",0,21,"Blunt Object"
1999,160,"Philippines",5,"Southeast Asia","Oriental Mindoro","Pola",13.144459,121.440609,1,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Philippine National Police","Flacido de Castro; Ferdinand Abog; Ronnie Afable; Roseller Iligan","New People's Army (NPA)","Specific motive is unknown but authorities perceive the attack as a show of force",0,5,"Unknown Gun Type"
1999,160,"Philippines",5,"Southeast Asia","Oriental Mindoro","Pola",13.145438,121.438575,1,6,"Hostage Taking (Kidnapping)",3,"Police",22,"Police Building (headquarters, station, school)","Philippines Law Enforcement","Police headquarters in Pola town","New People's Army (NPA)","Unknown",0,5,"Unknown Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Juli",5.047171,96.685066,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Indonesian Armed Forces","Indonesian Soldiers","Unknown","Unknown",0,4,"Rifle/Shotgun (non-automatic)"
1999,93,"Indonesia",5,"Southeast Asia","East Nusa Tenggara (Province)","Atambua",-9.104512,124.897553,1,2,"Armed Assault",13,"Other",65,"Refugee Camp","Indonesian Refugees","Indonesian Refugees near Atambua","Unknown","Unknown",0,2,"Automatic Weapon"
1999,160,"Philippines",5,"Southeast Asia","North Cotabato","Tibao",7.017022,124.893526,1,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Tibao residents and others in the vicinity of the village","Moro Islamic Liberation Front (MILF)","The rebel group claims that the military attacked them, although sources state that the rebel group occupied the village before the military responded.  There had been issues in the past of the military encroaching on territory held by the rebel group.",0,5,"Unknown Gun Type"
1999,160,"Philippines",5,"Southeast Asia","Basilan","Sumisip",6.420453,121.972908,1,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",68,"Named Civilian","Civilian","Jori Bod","Abu Sayyaf Group (ASG)","Unknown",1,5,"Unknown Gun Type"
1999,160,"Philippines",5,"Southeast Asia","Sulu","Patikul",6.089314,121.104845,1,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",68,"Named Civilian","Civilian","Robustiano Hablo Jr, the son of a wealthy Filipino businessman","Abu Sayyaf Group (ASG)","Sources speculate that the kidnapping was motivated by ransom, but there is no mention of a ransom being asked or collected",0,5,"Unknown Gun Type"
1999,93,"Indonesia",5,"Southeast Asia","Aceh (Province)","Geuceu Meunara",5.524367,95.300492,1,2,"Armed Assault",14,"Private Citizens & Property",70,"Student","SIRA (Aceh Referendum Information Centre)","SIRA student members in Indonesia","Unknown","Unknown",0,2,"Automatic Weapon"
1999,160,"Philippines",5,"Southeast Asia","Metropolitan Manila","Makati",14.55655,121.023144,1,2,"Armed Assault",1,"Business",1,"Gas/Oil","Shell Oil Corporation","Shell headquarters in Makati, Philippines","Alex Boncayao Brigade (ABB)","Unknown",0,2,"Automatic Weapon"
1999,160,"Philippines",5,"Southeast Asia","Bohol","Santa Fe",9.963276,124.211676,1,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Philippines National Police (PNP)","Police Officers stationed at the 702nd Regional Police Mobile Group Headquarters at Barangay Sta. Fe, Danao, Bohol","New People's Army (NPA)","Unknown",0,2,"Automatic Weapon"
2000,93,"Indonesia",5,"Southeast Asia","East Aceh","Simpang Ulim",5.09678,97.5326,1,2,"Armed Assault",3,"Police",22,"Police Building (headquarters, station, school)","Indonesian Police","Simpang Ulim police sector headquarters","Free Aceh Movement (GAM)","Unknown",0,4,"Rifle/Shotgun (non-automatic)"
2000,93,"Indonesia",5,"Southeast Asia","Aceh (Special Territory)","Aceh",4.707828,96.732788,1,2,"Armed Assault",3,"Police",22,"Police Building (headquarters, station, school)","Indonesian Police","Three Indonesian Police headquarters in Aceh","Free Aceh Movement (GAM)","Unknown",0,5,"Unknown Gun Type"
2000,205,"Thailand",5,"Southeast Asia","Unknown","Ban Lard (District)",13.056153,99.915774,1,1,"Assassination",14,"Private Citizens & Property",84,"Political Party Member/Rally","Civilian","Thanapol Nilhoy","Unknown","Unknown",0,5,"Unknown Gun Type"
2000,205,"Thailand",5,"Southeast Asia","Ratchaburi (Province)","Ratchaburi",13.528289,99.813416,3,4,"Hijacking",1,"Business",6,"Medical/Pharmaceutical","Ratchaburi Hospital","Ratchaburi Hospital","God's Army","The group had a list of demands related to the Thai-Burma border, refugees, and actions of the Thai Army.",0,2,"Automatic Weapon"
2000,93,"Indonesia",5,"Southeast Asia","Aceh (Special Territory)","Ujoeng Blang",5.232848,96.707867,1,3,"Bombing/Explosion",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Indonesian Marines","Marines worshipping in a mosque","Free Aceh Movement (GAM)","Unknown",0,7,"Grenade"
2000,93,"Indonesia",5,"Southeast Asia","Aceh (Special Territory)","Lhokseumawe",5.183798,97.141575,1,3,"Bombing/Explosion",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Residents of Lhokseumawe","Unknown","Unknown",0,7,"Grenade"
2000,160,"Philippines",5,"Southeast Asia","North Cotabato","Danao",7.204961,124.791148,2,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",72,"Farmer","Civilian","Farmer Renanto Compena","Moro Islamic Liberation Front (MILF)","This incident was perpetrated in order to obtain the $50,000 Philippine peso ransom.",1,5,"Unknown Gun Type"
2000,160,"Philippines",5,"Southeast Asia","Sulu","Talipao",5.977475,121.115015,1,6,"Hostage Taking (Kidnapping)",12,"NGO",61,"Domestic NGO","Philippine Federation for Natural Family Planning","Andy Amante, accountant for the Philippine Federation for Natural Family Planning","Abu Sayyaf Group (ASG)","Unknown",0,5,"Unknown Gun Type"
2000,160,"Philippines",5,"Southeast Asia","Sulu","Jolo",6.05519,121.001323,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Phlippine Army","Sergeant Ruben Legazpi, a member of the Engineering Task Force in Jolo town, Sulu province","Abu Sayyaf Group (ASG)","The liquidation of soldiers to avenge the deaths of comrades.",1,2,"Automatic Weapon"
2000,160,"Philippines",5,"Southeast Asia","Basilan","Isabela",6.681959,121.985477,1,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)","Philippines Police","Restaurant Next to Police Station in Isabela","Moro Islamic Liberation Front (MILF)","Unknown",1,17,"Other Explosive Type"
2000,160,"Philippines",5,"Southeast Asia","Basilan","Isabela",6.681959,121.985477,1,3,"Bombing/Explosion",3,"Police",26,"Prison/Jail","Philippines Police","Jail in Isabela","Moro Islamic Liberation Front (MILF)","Unknown",1,17,"Other Explosive Type"
2000,160,"Philippines",5,"Southeast Asia","Basilan","Isabela",6.681959,121.985477,1,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)","Philippines Police","Police Station in Isabela","Moro Islamic Liberation Front (MILF)","Unknown",1,17,"Other Explosive Type"
2000,160,"Philippines",5,"Southeast Asia","Basilan","Isabela",6.681959,121.985477,1,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)","Philippines Police","Restaurant next to police station","Moro Islamic Liberation Front (MILF)","Unknown",1,17,"Other Explosive Type"
2000,93,"Indonesia",5,"Southeast Asia","Maluku (Province)","Masohi",-3.30606,128.961589,1,3,"Bombing/Explosion",15,"Religious Figures/Institutions",86,"Place of Worship","Indonesian Church","Church in Masohi","Unknown","Unknown",0,17,"Other Explosive Type"
2000,93,"Indonesia",5,"Southeast Asia","Aceh (Special Territory)","Simpang Keramat",4.957778,96.949722,1,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy","Indonesian Military","Military Patrol in Aceh","Free Aceh Movement (GAM)","Unknown",1,5,"Unknown Gun Type"
2000,160,"Philippines",5,"Southeast Asia","Lanao del Norte","Kolambugan",8.115408,123.896522,1,3,"Bombing/Explosion",11,"Maritime",57,"Civilian Maritime","Our Lady of Mediatrix Ferry","Our Lady of Mediatrix Ferry boat in the Philippines","Moro Islamic Liberation Front (MILF)","Unknown",0,16,"Unknown Explosive Type"
2000,160,"Philippines",5,"Southeast Asia","Davao del Sur","Davao City",7.072601,125.615603,1,7,"Facility/Infrastructure Attack",19,"Transportation",99,"Bus (excluding tourists)","Phillipine Busing System","Passenger Bus in Davao City, Philippines","New People's Army (NPA)","Unknown",1,20,"Gasoline or Alcohol"
2000,160,"Philippines",5,"Southeast Asia","Maguindanao","Cotabato City",7.218362,124.245116,1,3,"Bombing/Explosion",10,"Journalists & Media",54,"Radio Journalist/Staff/Facility","DXMS","DXMS, Roman Catholic Radio Station in the Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2000,160,"Philippines",5,"Southeast Asia","Bohol","Catigbian",9.860086,124.007877,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Philippines Defense Forces","Philippines soldiers in Catigbian, Philippines","New People's Army (NPA)","Sources indicated that the NPA wanted to avenge the series of recent defeats by Philippines government forces.",1,2,"Automatic Weapon"
2000,347,"East Timor",5,"Southeast Asia","Ermera (District)","Atsabe",-8.930556,125.396667,1,7,"Facility/Infrastructure Attack",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Civilians in Atsabe","Unknown","Unknown",0,2,"Automatic Weapon"
2000,160,"Philippines",5,"Southeast Asia","North Cotabato","Matalam",7.086218,124.901921,1,3,"Bombing/Explosion",19,"Transportation",99,"Bus (excluding tourists)","Weenie Transportation Authority","Public bus in Matalan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2000,160,"Philippines",5,"Southeast Asia","North Cotabato","Kidapawan",7.013087,125.089613,1,3,"Bombing/Explosion",19,"Transportation",99,"Bus (excluding tourists)","Weena Transportation Authority","Public bus in Kidapawan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,16,"Unknown Explosive Type"
2000,160,"Philippines",5,"Southeast Asia","Lanao del Norte","Kauswagan",8.190899,124.087955,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Civilians","Civilians in Kauswagan, Philippines","Moro Islamic Liberation Front (MILF)","Unknown",1,2,"Automatic Weapon"
2000,93,"Indonesia",5,"Southeast Asia","Aceh (Special Territory)","Lhokseumawe",5.183798,97.141575,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Indonesian Security Force","Indonesian Security Force soldiers at an airport in Lhokseumawe, Indonesia","Free Aceh Movement (GAM)","To attack Indonesian Security Forces.",0,2,"Automatic Weapon"
